"","word","values"
"3748","ehrlichstes","0.1212"
"3749","ehrlichen","0.1212"
"3750","ehrlichem","0.1212"
"3751","ehrlicher","0.1212"
"3752","ehrliches","0.1212"
"3753","ehrwürdig","0.0040"
"3754","ehrwürdigst","0.0040"
"3755","ehrwürdigste","0.0040"
"3756","ehrwürdigstem","0.0040"
"3757","ehrwürdigen","0.0040"
"3758","ehrwürdigsten","0.0040"
"3759","ehrwürdigem","0.0040"
"3760","ehrwürdigere","0.0040"
"3761","ehrwürdige","0.0040"
"3762","ehrwürdiges","0.0040"
"3763","ehrwürdigster","0.0040"
"3764","ehrwürdigstes","0.0040"
"3765","ehrwürdiger","0.0040"
"3766","ehrwürdigerer","0.0040"
"3767","ehrwürdigeres","0.0040"
"3768","ehrwürdigeren","0.0040"
"3769","ehrwürdigerem","0.0040"
"3770","eifern","0.0040"
"3771","eifert","0.0040"
"3772","eifere","0.0040"
"3773","eiferen","0.0040"
"3774","geeifert","0.0040"
"3775","eifertet","0.0040"
"3776","eifertest","0.0040"
"3777","eiferte","0.0040"
"3778","eifer","0.0040"
"3779","eiferst","0.0040"
"3780","eiferten","0.0040"
"3781","eifrig","0.0040"
"3782","eifrigere","0.0040"
"3783","eifrigst","0.0040"
"3784","eifrigstem","0.0040"
"3785","eifrigster","0.0040"
"3786","eifrigstes","0.0040"
"3787","eifrigste","0.0040"
"3788","eifrigsten","0.0040"
"3789","eifriges","0.0040"
"3790","eifriger","0.0040"
"3791","eifrigeres","0.0040"
"3792","eifrigerer","0.0040"
"3793","eifrige","0.0040"
"3794","eifrigen","0.0040"
"3795","eifrigem","0.0040"
"3796","eifrigeren","0.0040"
"3797","eifrigerem","0.0040"
"3798","eignen","0.1006"
"3799","eigne","0.1006"
"3800","eignetet","0.1006"
"3801","eignten","0.1006"
"3802","eigntest","0.1006"
"3803","eignte","0.1006"
"3804","eigntet","0.1006"
"3805","eignest","0.1006"
"3806","eigneten","0.1006"
"3807","eign","0.1006"
"3808","eignet","0.1006"
"3809","eignetest","0.1006"
"3810","eignete","0.1006"
"3811","geeignet","0.1006"
"3812","eindeutig","0.0040"
"3813","eindeutigeres","0.0040"
"3814","eindeutigerer","0.0040"
"3815","eindeutigsten","0.0040"
"3816","eindeutigstem","0.0040"
"3817","eindeutigstes","0.0040"
"3818","eindeutigster","0.0040"
"3819","eindeutiges","0.0040"
"3820","eindeutiger","0.0040"
"3821","eindeutigen","0.0040"
"3822","eindeutigste","0.0040"
"3823","eindeutigem","0.0040"
"3824","eindeutigst","0.0040"
"3825","eindeutigerem","0.0040"
"3826","eindeutige","0.0040"
"3827","eindeutigeren","0.0040"
"3828","eindeutigere","0.0040"
"3829","eindrucksvoll","0.3001"
"3830","eindrucksvollerer","0.3001"
"3831","eindrucksvolleres","0.3001"
"3832","eindrucksvollere","0.3001"
"3833","eindrucksvollster","0.3001"
"3834","eindrucksvollen","0.3001"
"3835","eindrucksvollstes","0.3001"
"3836","eindrucksvolles","0.3001"
"3837","eindrucksvollstem","0.3001"
"3838","eindrucksvollsten","0.3001"
"3839","eindrucksvoller","0.3001"
"3840","eindrucksvollem","0.3001"
"3841","eindrucksvollst","0.3001"
"3842","eindrucksvollste","0.3001"
"3843","eindrucksvolle","0.3001"
"3844","eindrucksvollerem","0.3001"
"3845","eindrucksvolleren","0.3001"
"3846","einfach","0.0040"
"3847","einfache","0.0040"
"3848","einfachstem","0.0040"
"3849","einfachsten","0.0040"
"3850","einfachster","0.0040"
"3851","einfachstes","0.0040"
"3852","einfacherem","0.0040"
"3853","einfachst","0.0040"
"3854","einfachste","0.0040"
"3855","einfacheren","0.0040"
"3856","einfacheres","0.0040"
"3857","einfaches","0.0040"
"3858","einfacherer","0.0040"
"3859","einfacher","0.0040"
"3860","einfachere","0.0040"
"3861","einfachem","0.0040"
"3862","einfachen","0.0040"
"3863","einfallsreich","0.2031"
"3864","einfallsreichsten","0.2031"
"3865","einfallsreichstem","0.2031"
"3866","einfallsreiches","0.2031"
"3867","einfallsreicher","0.2031"
"3868","einfallsreichster","0.2031"
"3869","einfallsreichem","0.2031"
"3870","einfallsreichen","0.2031"
"3871","einfallsreichere","0.2031"
"3872","einfallsreichst","0.2031"
"3873","einfallsreiche","0.2031"
"3874","einfallsreichstes","0.2031"
"3875","einfallsreicherer","0.2031"
"3876","einfallsreicheren","0.2031"
"3877","einfallsreicherem","0.2031"
"3878","einfallsreichste","0.2031"
"3879","einfallsreicheres","0.2031"
"3880","einflußreich","0.0040"
"3881","einflußreicheren","0.0040"
"3882","einflußreichstem","0.0040"
"3883","einflußreichsten","0.0040"
"3884","einflußreicherem","0.0040"
"3885","einflußreichster","0.0040"
"3886","einflußreiche","0.0040"
"3887","einflußreichere","0.0040"
"3888","einflußreicheres","0.0040"
"3889","einflußreicherer","0.0040"
"3890","einflußreichem","0.0040"
"3891","einflußreichen","0.0040"
"3892","einflußreichste","0.0040"
"3893","einflußreiches","0.0040"
"3894","einflußreicher","0.0040"
"3895","einflußreichst","0.0040"
"3896","einflußreichstes","0.0040"
"3897","einhalten","0.0040"
"3898","einheitlich","0.0040"
"3899","einheitlichste","0.0040"
"3900","einheitliches","0.0040"
"3901","einheitlichst","0.0040"
"3902","einheitlichsten","0.0040"
"3903","einheitlicheres","0.0040"
"3904","einheitlichstem","0.0040"
"3905","einheitlicher","0.0040"
"3906","einheitlicherer","0.0040"
"3907","einheitlicherem","0.0040"
"3908","einheitliche","0.0040"
"3909","einheitlicheren","0.0040"
"3910","einheitlichere","0.0040"
"3911","einheitlichster","0.0040"
"3912","einheitlichstes","0.0040"
"3913","einheitlichem","0.0040"
"3914","einheitlichen","0.0040"
"3915","einkaufen","0.2249"
"3916","einkaufest","0.2249"
"3917","einkauftet","0.2249"
"3918","eingekauft","0.2249"
"3919","einkaufet","0.2249"
"3920","einkaufe","0.2249"
"3921","einkaufst","0.2249"
"3922","einkauftest","0.2249"
"3923","einkaufte","0.2249"
"3924","einkauf","0.2249"
"3925","einkauft","0.2249"
"3926","einkauften","0.2249"
"3927","einmalig","0.3137"
"3928","einmaligere","0.3137"
"3929","einmaligeren","0.3137"
"3930","einmaligerem","0.3137"
"3931","einmaligerer","0.3137"
"3932","einmaligeres","0.3137"
"3933","einmaligstem","0.3137"
"3934","einmaligen","0.3137"
"3935","einmaligsten","0.3137"
"3936","einmaligem","0.3137"
"3937","einmaligst","0.3137"
"3938","einmaligste","0.3137"
"3939","einmalige","0.3137"
"3940","einmaliges","0.3137"
"3941","einmaligstes","0.3137"
"3942","einmaliger","0.3137"
"3943","einmaligster","0.3137"
"3944","einnehmen","0.0040"
"3945","einsparen","0.0040"
"3946","einspar","0.0040"
"3947","einsparten","0.0040"
"3948","einsparet","0.0040"
"3949","einspart","0.0040"
"3950","einspare","0.0040"
"3951","einsparst","0.0040"
"3952","einsparest","0.0040"
"3953","einspartest","0.0040"
"3954","einsparte","0.0040"
"3955","einspartet","0.0040"
"3956","eingespart","0.0040"
"3957","einträglich","0.0040"
"3958","einträglichster","0.0040"
"3959","einträglichstes","0.0040"
"3960","einträgliche","0.0040"
"3961","einträglichst","0.0040"
"3962","einträglichstem","0.0040"
"3963","einträglichsten","0.0040"
"3964","einträglichere","0.0040"
"3965","einträglichste","0.0040"
"3966","einträglicherer","0.0040"
"3967","einträglichen","0.0040"
"3968","einträglichem","0.0040"
"3969","einträglicheren","0.0040"
"3970","einträglicherem","0.0040"
"3971","einträgliches","0.0040"
"3972","einträglicher","0.0040"
"3973","einträglicheres","0.0040"
"3974","einwandfrei","0.0949"
"3975","einwandfreiem","0.0949"
"3976","einwandfreierer","0.0949"
"3977","einwandfreien","0.0949"
"3978","einwandfreieres","0.0949"
"3979","einwandfreiste","0.0949"
"3980","einwandfreieren","0.0949"
"3981","einwandfreier","0.0949"
"3982","einwandfreie","0.0949"
"3983","einwandfreies","0.0949"
"3984","einwandfreieste","0.0949"
"3985","einwandfreiere","0.0949"
"3986","einwandfreisten","0.0949"
"3987","einwandfreiester","0.0949"
"3988","einwandfreiest","0.0949"
"3989","einwandfreiestes","0.0949"
"3990","einwandfreistem","0.0949"
"3991","einwandfreist","0.0949"
"3992","einwandfreierem","0.0949"
"3993","einwandfreistes","0.0949"
"3994","einwandfreiestem","0.0949"
"3995","einwandfreister","0.0949"
"3996","einwandfreiesten","0.0949"
"3997","einweihen","0.0040"
"3998","einzigartig","0.3078"
"3999","einzigartigstes","0.3078"
"4000","einzigartigster","0.3078"
"4001","einzigartigerer","0.3078"
"4002","einzigartigste","0.3078"
"4003","einzigartiger","0.3078"
"4004","einzigartigeres","0.3078"
"4005","einzigartiges","0.3078"
"4006","einzigartigeren","0.3078"
"4007","einzigartigerem","0.3078"
"4008","einzigartigem","0.3078"
"4009","einzigartigere","0.3078"
"4010","einzigartigen","0.3078"
"4011","einzigartige","0.3078"
"4012","einzigartigsten","0.3078"
"4013","einzigartigst","0.3078"
"4014","einzigartigstem","0.3078"
"4015","elegant","0.2115"
"4016","eleganteren","0.2115"
"4017","eleganter","0.2115"
"4018","elegantes","0.2115"
"4019","eleganterem","0.2115"
"4020","elegantest","0.2115"
"4021","elegantere","0.2115"
"4022","elegantesten","0.2115"
"4023","elegantestem","0.2115"
"4024","elegantestes","0.2115"
"4025","elegantester","0.2115"
"4026","elegante","0.2115"
"4027","elegantem","0.2115"
"4028","eleganterer","0.2115"
"4029","eleganteste","0.2115"
"4030","eleganten","0.2115"
"4031","eleganteres","0.2115"
"4032","empathisch","0.0040"
"4033","empathischste","0.0040"
"4034","empathischsten","0.0040"
"4035","empathischstem","0.0040"
"4036","empathischstes","0.0040"
"4037","empathischeres","0.0040"
"4038","empathischster","0.0040"
"4039","empathischerer","0.0040"
"4040","empathischeren","0.0040"
"4041","empathischerem","0.0040"
"4042","empathischer","0.0040"
"4043","empathischst","0.0040"
"4044","empathisches","0.0040"
"4045","empathischen","0.0040"
"4046","empathischere","0.0040"
"4047","empathische","0.0040"
"4048","empathischem","0.0040"
"4049","empfehlen","0.0040"
"4050","empfehlenswert","0.093"
"4051","empfehlenswerteres","0.093"
"4052","empfehlenswerterer","0.093"
"4053","empfehlenswerteren","0.093"
"4054","empfehlenswerterem","0.093"
"4055","empfehlenswertest","0.093"
"4056","empfehlenswertestem","0.093"
"4057","empfehlenswertestes","0.093"
"4058","empfehlenswertester","0.093"
"4059","empfehlenswerte","0.093"
"4060","empfehlenswertere","0.093"
"4061","empfehlenswertesten","0.093"
"4062","empfehlenswertem","0.093"
"4063","empfehlenswerten","0.093"
"4064","empfehlenswerter","0.093"
"4065","empfehlenswerteste","0.093"
"4066","empfehlenswertes","0.093"
"4067","energisch","0.0040"
"4068","energische","0.0040"
"4069","energischstes","0.0040"
"4070","energischer","0.0040"
"4071","energischster","0.0040"
"4072","energischere","0.0040"
"4073","energisches","0.0040"
"4074","energischen","0.0040"
"4075","energischst","0.0040"
"4076","energischsten","0.0040"
"4077","energischem","0.0040"
"4078","energischstem","0.0040"
"4079","energischerem","0.0040"
"4080","energischeren","0.0040"
"4081","energischste","0.0040"
"4082","energischeres","0.0040"
"4083","energischerer","0.0040"
"4084","engagieren","0.0040"
"4085","engagiertet","0.0040"
"4086","engagierst","0.0040"
"4087","engagierte","0.0040"
"4088","engagieret","0.0040"
"4089","engagierest","0.0040"
"4090","engagierten","0.0040"
"4091","engagiertest","0.0040"
"4092","engagiere","0.0040"
"4093","engagier","0.0040"
"4094","engagiert","0.0040"
"4095","engagiert","0.0869"
"4096","engagierteste","0.0869"
"4097","engagiertes","0.0869"
"4098","engagierte","0.0869"
"4099","engagiertest","0.0869"
"4100","engagiertestem","0.0869"
"4101","engagiertesten","0.0869"
"4102","engagiertestes","0.0869"
"4103","engagiertester","0.0869"
"4104","engagierteren","0.0869"
"4105","engagierteres","0.0869"
"4106","engagierterer","0.0869"
"4107","engagierten","0.0869"
"4108","engagiertem","0.0869"
"4109","engagiertere","0.0869"
"4110","engagierter","0.0869"
"4111","engagierterem","0.0869"
"4112","enorm","0.0898"
"4113","enormstes","0.0898"
"4114","enormere","0.0898"
"4115","enorme","0.0898"
"4116","enormen","0.0898"
"4117","enormem","0.0898"
"4118","enormes","0.0898"
"4119","enormer","0.0898"
"4120","enormste","0.0898"
"4121","enormerem","0.0898"
"4122","enormeren","0.0898"
"4123","enormstem","0.0898"
"4124","enormsten","0.0898"
"4125","enormerer","0.0898"
"4126","enormeres","0.0898"
"4127","enormst","0.0898"
"4128","enormster","0.0898"
"4129","enthusiastisch","0.0040"
"4130","enthusiastischem","0.0040"
"4131","enthusiastischen","0.0040"
"4132","enthusiastischstem","0.0040"
"4133","enthusiastischsten","0.0040"
"4134","enthusiastischstes","0.0040"
"4135","enthusiastischster","0.0040"
"4136","enthusiastischst","0.0040"
"4137","enthusiastischere","0.0040"
"4138","enthusiastische","0.0040"
"4139","enthusiastischerer","0.0040"
"4140","enthusiastischste","0.0040"
"4141","enthusiastischer","0.0040"
"4142","enthusiastischeres","0.0040"
"4143","enthusiastisches","0.0040"
"4144","enthusiastischerem","0.0040"
"4145","enthusiastischeren","0.0040"
"4146","entlasten","0.0040"
"4147","entlasttest","0.0040"
"4148","entlastetest","0.0040"
"4149","entlastte","0.0040"
"4150","entlastet","0.0040"
"4151","entlasttet","0.0040"
"4152","entlastten","0.0040"
"4153","entlastetet","0.0040"
"4154","entlaste","0.0040"
"4155","entlastest","0.0040"
"4156","entlasteten","0.0040"
"4157","entlastete","0.0040"
"4158","entlast","0.0040"
"4159","entlohnen","0.0040"
"4160","enträtseln","0.0040"
"4161","enträtsle","0.0040"
"4162","enträtselt","0.0040"
"4163","enträtsele","0.0040"
"4164","enträtseltest","0.0040"
"4165","enträtsel","0.0040"
"4166","enträtseltet","0.0040"
"4167","enträtselten","0.0040"
"4168","enträtselst","0.0040"
"4169","enträtsl","0.0040"
"4170","enträtselte","0.0040"
"4171","enträtselen","0.0040"
"4172","entschlossen","0.0040"
"4173","entschlossenstem","0.0040"
"4174","entschlossensten","0.0040"
"4175","entschlossene","0.0040"
"4176","entschlossenerer","0.0040"
"4177","entschlossenster","0.0040"
"4178","entschlossenere","0.0040"
"4179","entschlosseneres","0.0040"
"4180","entschlossenst","0.0040"
"4181","entschlossner","0.0040"
"4182","entschlossenem","0.0040"
"4183","entschlossenstes","0.0040"
"4184","entschlossenen","0.0040"
"4185","entschlossener","0.0040"
"4186","entschlossenes","0.0040"
"4187","entschlossnerem","0.0040"
"4188","entschlossnere","0.0040"
"4189","entschlossneren","0.0040"
"4190","entschlossnerer","0.0040"
"4191","entschlossenste","0.0040"
"4192","entschlossneres","0.0040"
"4193","entschlosseneren","0.0040"
"4194","entschlossenerem","0.0040"
"4195","entschlüsseln","0.0040"
"4196","entschlüssele","0.0040"
"4197","entschlüsselt","0.0040"
"4198","entschlüsseltest","0.0040"
"4199","entschlüssel","0.0040"
"4200","entschlüsselten","0.0040"
"4201","entschlüsseltet","0.0040"
"4202","entschlüssl","0.0040"
"4203","entschlüsselst","0.0040"
"4204","entschlüsselen","0.0040"
"4205","entschlüsselte","0.0040"
"4206","entschlüssle","0.0040"
"4207","entschädigen","0.0040"
"4208","entspannen","0.2406"
"4209","entspannet","0.2406"
"4210","entspanntet","0.2406"
"4211","entspannst","0.2406"
"4212","entspannte","0.2406"
"4213","entspann","0.2406"
"4214","entspannten","0.2406"
"4215","entspannest","0.2406"
"4216","entspanne","0.2406"
"4217","entspanntest","0.2406"
"4218","entspannt","0.2406"
"4219","entwirren","0.0040"
"4220","entwirrtest","0.0040"
"4221","entwirrten","0.0040"
"4222","entwirrest","0.0040"
"4223","entwirrtet","0.0040"
"4224","entwirre","0.0040"
"4225","entwirrt","0.0040"
"4226","entwirrst","0.0040"
"4227","entwirret","0.0040"
"4228","entwirr","0.0040"
"4229","entwirrte","0.0040"
"4230","entzückend","0.0844"
"4231","entzückendstem","0.0844"
"4232","entzückenderem","0.0844"
"4233","entzückenderen","0.0844"
"4234","entzückendste","0.0844"
"4235","entzückender","0.0844"
"4236","entzückendes","0.0844"
"4237","entzückende","0.0844"
"4238","entzückenden","0.0844"
"4239","entzückendem","0.0844"
"4240","entzückendstes","0.0844"
"4241","entzückendster","0.0844"
"4242","entzückenderes","0.0844"
"4243","entzückendst","0.0844"
"4244","entzückendsten","0.0844"
"4245","entzückendere","0.0844"
"4246","entzückenderer","0.0844"
"4247","epochal","0.0040"
"4248","epochalem","0.0040"
"4249","epochalere","0.0040"
"4250","epochalen","0.0040"
"4251","epochalster","0.0040"
"4252","epochalstes","0.0040"
"4253","epochaleres","0.0040"
"4254","epochalerer","0.0040"
"4255","epochalerem","0.0040"
"4256","epochalste","0.0040"
"4257","epochaleren","0.0040"
"4258","epochale","0.0040"
"4259","epochalst","0.0040"
"4260","epochalsten","0.0040"
"4261","epochales","0.0040"
"4262","epochaler","0.0040"
"4263","epochalstem","0.0040"
"4264","erarbeiten","0.0040"
"4265","erarbeitest","0.0040"
"4266","erarbeitetest","0.0040"
"4267","erarbeiteten","0.0040"
"4268","erarbeittest","0.0040"
"4269","erarbeite","0.0040"
"4270","erarbeit","0.0040"
"4271","erarbeitete","0.0040"
"4272","erarbeittet","0.0040"
"4273","erarbeitte","0.0040"
"4274","erarbeitet","0.0040"
"4275","erarbeitetet","0.0040"
"4276","erarbeitten","0.0040"
"4277","erben","0.0040"
"4278","erbst","0.0040"
"4279","geerbt","0.0040"
"4280","erbt","0.0040"
"4281","erbest","0.0040"
"4282","erbe","0.0040"
"4283","erbten","0.0040"
"4284","erb","0.0040"
"4285","erbtet","0.0040"
"4286","erbtest","0.0040"
"4287","erbet","0.0040"
"4288","erbte","0.0040"
"4289","erfahren","0.0927"
"4290","erfahrenst","0.0927"
"4291","erfahrenere","0.0927"
"4292","erfahrensten","0.0927"
"4293","erfahrenstem","0.0927"
"4294","erfahrneren","0.0927"
"4295","erfahrenstes","0.0927"
"4296","erfahrnerem","0.0927"
"4297","erfahrenster","0.0927"
"4298","erfahrnere","0.0927"
"4299","erfahrneres","0.0927"
"4300","erfahrnerer","0.0927"
"4301","erfahrner","0.0927"
"4302","erfahrenes","0.0927"
"4303","erfahrener","0.0927"
"4304","erfahrenerer","0.0927"
"4305","erfahrene","0.0927"
"4306","erfahrenem","0.0927"
"4307","erfahreneres","0.0927"
"4308","erfahrenerem","0.0927"
"4309","erfahrenen","0.0927"
"4310","erfahreneren","0.0927"
"4311","erfahrenste","0.0927"
"4312","erfolgreich","0.2193"
"4313","erfolgreichstem","0.2193"
"4314","erfolgreicheres","0.2193"
"4315","erfolgreichste","0.2193"
"4316","erfolgreicherer","0.2193"
"4317","erfolgreicherem","0.2193"
"4318","erfolgreiches","0.2193"
"4319","erfolgreichsten","0.2193"
"4320","erfolgreicheren","0.2193"
"4321","erfolgreicher","0.2193"
"4322","erfolgreichstes","0.2193"
"4323","erfolgreichster","0.2193"
"4324","erfolgreichst","0.2193"
"4325","erfolgreichem","0.2193"
"4326","erfolgreichen","0.2193"
"4327","erfolgreiche","0.2193"
"4328","erfolgreichere","0.2193"
"4329","erfreuen","0.2112"
"4330","erfreutest","0.2112"
"4331","erfreuten","0.2112"
"4332","erfreu","0.2112"
"4333","erfreutet","0.2112"
"4334","erfreut","0.2112"
"4335","erfreute","0.2112"
"4336","erfreust","0.2112"
"4337","erfreuet","0.2112"
"4338","erfreuest","0.2112"
"4339","erfreue","0.2112"
"4340","erfreulich","0.2197"
"4341","erfreulicher","0.2197"
"4342","erfreulicherem","0.2197"
"4343","erfreulicheren","0.2197"
"4344","erfreuliches","0.2197"
"4345","erfreulichsten","0.2197"
"4346","erfreulicherer","0.2197"
"4347","erfreulichste","0.2197"
"4348","erfreulichstem","0.2197"
"4349","erfreulicheres","0.2197"
"4350","erfreulichster","0.2197"
"4351","erfreuliche","0.2197"
"4352","erfreulichstes","0.2197"
"4353","erfreulichem","0.2197"
"4354","erfreulichen","0.2197"
"4355","erfreulichst","0.2197"
"4356","erfreulichere","0.2197"
"4357","erfreulicher","0.0040"
"4358","erfrischend","0.2227"
"4359","erfüllen","0.0040"
"4360","erfüllten","0.0040"
"4361","erfüllest","0.0040"
"4362","erfüllte","0.0040"
"4363","erfüllst","0.0040"
"4364","erfüllet","0.0040"
"4365","erfülltet","0.0040"
"4366","erfülle","0.0040"
"4367","erfüll","0.0040"
"4368","erfülltest","0.0040"
"4369","erfüllt","0.0040"
"4370","ergebnisreich","0.0040"
"4371","ergebnisreichst","0.0040"
"4372","ergebnisreicherem","0.0040"
"4373","ergebnisreichstem","0.0040"
"4374","ergebnisreichsten","0.0040"
"4375","ergebnisreiches","0.0040"
"4376","ergebnisreichstes","0.0040"
"4377","ergebnisreicher","0.0040"
"4378","ergebnisreichster","0.0040"
"4379","ergebnisreichste","0.0040"
"4380","ergebnisreichen","0.0040"
"4381","ergebnisreichem","0.0040"
"4382","ergebnisreiche","0.0040"
"4383","ergebnisreichere","0.0040"
"4384","ergebnisreicherer","0.0040"
"4385","ergebnisreicheres","0.0040"
"4386","ergebnisreicheren","0.0040"
"4387","ergiebig","0.0040"
"4388","ergiebiger","0.0040"
"4389","ergiebigere","0.0040"
"4390","ergiebigen","0.0040"
"4391","ergiebigem","0.0040"
"4392","ergiebigerem","0.0040"
"4393","ergiebiges","0.0040"
"4394","ergiebigerer","0.0040"
"4395","ergiebigeres","0.0040"
"4396","ergiebigeren","0.0040"
"4397","ergiebigst","0.0040"
"4398","ergiebigstes","0.0040"
"4399","ergiebigster","0.0040"
"4400","ergiebigste","0.0040"
"4401","ergiebigsten","0.0040"
"4402","ergiebige","0.0040"
"4403","ergiebigstem","0.0040"
"4404","ergänzen","0.2074"
"4405","ergänzte","0.2074"
"4406","ergänze","0.2074"
"4407","ergänzt","0.2074"
"4408","ergänzten","0.2074"
"4409","ergänzet","0.2074"
"4410","ergänz","0.2074"
"4411","ergänzest","0.2074"
"4412","ergänztet","0.2074"
"4413","ergänztest","0.2074"
"4414","erhalten","0.0040"
"4415","erhebend","0.0040"
"4416","erhebendstem","0.0040"
"4417","erhebendsten","0.0040"
"4418","erhebender","0.0040"
"4419","erhebendes","0.0040"
"4420","erhebenden","0.0040"
"4421","erhebende","0.0040"
"4422","erhebendem","0.0040"
"4423","erhebendste","0.0040"
"4424","erhebendere","0.0040"
"4425","erhebenderer","0.0040"
"4426","erhebendst","0.0040"
"4427","erhebenderes","0.0040"
"4428","erhebendster","0.0040"
"4429","erhebenderen","0.0040"
"4430","erhebenderem","0.0040"
"4431","erhebendstes","0.0040"
"4432","erheblich","0.0040"
"4433","erheblichste","0.0040"
"4434","erheblicherem","0.0040"
"4435","erheblichsten","0.0040"
"4436","erhebliche","0.0040"
"4437","erheblicheres","0.0040"
"4438","erheblicherer","0.0040"
"4439","erhebliches","0.0040"
"4440","erheblicheren","0.0040"
"4441","erheblichstem","0.0040"
"4442","erheblichen","0.0040"
"4443","erheblichst","0.0040"
"4444","erheblichem","0.0040"
"4445","erheblichere","0.0040"
"4446","erheblichster","0.0040"
"4447","erheblicher","0.0040"
"4448","erheblichstes","0.0040"
"4449","erholen","0.2357"
"4450","erholet","0.2357"
"4451","erholten","0.2357"
"4452","erhol","0.2357"
"4453","erholtet","0.2357"
"4454","erholest","0.2357"
"4455","erhole","0.2357"
"4456","erholt","0.2357"
"4457","erholtest","0.2357"
"4458","erholte","0.2357"
"4459","erholst","0.2357"
"4460","erholsam","0.2188"
"4461","erholsamem","0.2188"
"4462","erholsamste","0.2188"
"4463","erholsamere","0.2188"
"4464","erholsameres","0.2188"
"4465","erholsameren","0.2188"
"4466","erholsamerer","0.2188"
"4467","erholsamerem","0.2188"
"4468","erholsamst","0.2188"
"4469","erholsamster","0.2188"
"4470","erholsamstes","0.2188"
"4471","erholsamsten","0.2188"
"4472","erholsamstem","0.2188"
"4473","erholsame","0.2188"
"4474","erholsamer","0.2188"
"4475","erholsames","0.2188"
"4476","erholsamen","0.2188"
"4477","erhältlich","0.0040"
"4478","erhältlichere","0.0040"
"4479","erhältliches","0.0040"
"4480","erhältlicher","0.0040"
"4481","erhältlichstem","0.0040"
"4482","erhältlichsten","0.0040"
"4483","erhältlichste","0.0040"
"4484","erhältlicheres","0.0040"
"4485","erhältlichst","0.0040"
"4486","erhältlicherer","0.0040"
"4487","erhältliche","0.0040"
"4488","erhältlicheren","0.0040"
"4489","erhältlicherem","0.0040"
"4490","erhältlichster","0.0040"
"4491","erhältlichem","0.0040"
"4492","erhältlichstes","0.0040"
"4493","erhältlichen","0.0040"
"4494","erhöhen","0.0040"
"4495","erhöhtest","0.0040"
"4496","erhöhet","0.0040"
"4497","erhöht","0.0040"
"4498","erhöh","0.0040"
"4499","erhöhest","0.0040"
"4500","erhöhte","0.0040"
"4501","erhöhst","0.0040"
"4502","erhöhten","0.0040"
"4503","erhöhtet","0.0040"
"4504","erhöhe","0.0040"
"4505","erkennbar","0.0040"
"4506","erkennbarst","0.0040"
"4507","erkennbare","0.0040"
"4508","erkennbarste","0.0040"
"4509","erkennbarer","0.0040"
"4510","erkennbarstes","0.0040"
"4511","erkennbares","0.0040"
"4512","erkennbarster","0.0040"
"4513","erkennbarerer","0.0040"
"4514","erkennbareres","0.0040"
"4515","erkennbarem","0.0040"
"4516","erkennbareren","0.0040"
"4517","erkennbarstem","0.0040"
"4518","erkennbaren","0.0040"
"4519","erkennbarere","0.0040"
"4520","erkennbarsten","0.0040"
"4521","erkennbarerem","0.0040"
"4522","erklimmen","0.0040"
"4523","erklärt","0.0040"
"4524","erklärtest","0.0040"
"4525","erklärte","0.0040"
"4526","erklärter","0.0040"
"4527","erklärtere","0.0040"
"4528","erklärtes","0.0040"
"4529","erklärten","0.0040"
"4530","erklärtem","0.0040"
"4531","erklärteren","0.0040"
"4532","erklärterem","0.0040"
"4533","erklärteste","0.0040"
"4534","erklärterer","0.0040"
"4535","erklärteres","0.0040"
"4536","erklärtester","0.0040"
"4537","erklärtestes","0.0040"
"4538","erklärtestem","0.0040"
"4539","erklärtesten","0.0040"
"4540","erlauben","0.0040"
"4541","erlaubst","0.0040"
"4542","erlaubtet","0.0040"
"4543","erlaube","0.0040"
"4544","erlaubt","0.0040"
"4545","erlaubtest","0.0040"
"4546","erlaubte","0.0040"
"4547","erlaubest","0.0040"
"4548","erlaub","0.0040"
"4549","erlaubet","0.0040"
"4550","erlaubten","0.0040"
"4551","erleichtern","0.0040"
"4552","erleichterten","0.0040"
"4553","erleichterte","0.0040"
"4554","erleichterst","0.0040"
"4555","erleichtert","0.0040"
"4556","erleichtere","0.0040"
"4557","erleichter","0.0040"
"4558","erleichteren","0.0040"
"4559","erleichtertest","0.0040"
"4560","erleichtertet","0.0040"
"4561","erleuchten","0.0040"
"4562","erleuchtetest","0.0040"
"4563","erleuchttet","0.0040"
"4564","erleucht","0.0040"
"4565","erleuchte","0.0040"
"4566","erleuchtet","0.0040"
"4567","erleuchtete","0.0040"
"4568","erleuchtetet","0.0040"
"4569","erleuchtest","0.0040"
"4570","erleuchttest","0.0040"
"4571","erleuchteten","0.0040"
"4572","erleuchtten","0.0040"
"4573","erleuchtte","0.0040"
"4574","erlösen","0.0040"
"4575","erlöset","0.0040"
"4576","erlöse","0.0040"
"4577","erlöst","0.0040"
"4578","erlösten","0.0040"
"4579","erlöste","0.0040"
"4580","erlöstest","0.0040"
"4581","erlöstet","0.0040"
"4582","erlösest","0.0040"
"4583","erlös","0.0040"
"4584","ermunternd","0.0040"
"4585","ermutigen","0.0040"
"4586","ermutiget","0.0040"
"4587","ermutigst","0.0040"
"4588","ermutigest","0.0040"
"4589","ermutige","0.0040"
"4590","ermutigte","0.0040"
"4591","ermutigtet","0.0040"
"4592","ermutigt","0.0040"
"4593","ermutig","0.0040"
"4594","ermutigtest","0.0040"
